datum,ID,zamestnanec,pocet_transakci,transakce_za_hod,SOS_sec,AGC,smena_zacatek,smena_konec,trvani_hodin,log_transakce_za_hod,log_agc,anomalie,skore,duvod
2025-06-27,2188,#21,39.0,5.571428571428571,26.0,104.3,2025-06-27 08:00:00,2025-06-27 15:00:00,7.0,1.8827312474337816,4.6568134191399295,False,0.1232795675917619,
2025-06-27,2190,#29,12.0,3.0,25.0,78.69,2025-06-27 03:00:00,2025-06-27 07:00:00,4.0,1.3862943611198906,4.378144107409657,False,0.012291647958196816,
2025-06-28,2202,#2,12.0,6.0,25.0,113.37,2025-06-28 22:00:00,2025-06-29 00:00:00,2.0,1.9459101490553128,4.7394388067931255,False,0.15702129728099268,
2025-06-28,2203,#3,34.0,5.666666666666667,28.0,136.75,2025-06-28 00:00:00,2025-06-28 06:00:00,6.0,1.8971199848858813,4.925440448033024,False,0.20268999026512635,
2025-06-28,2199,#15,33.0,3.6666666666666665,33.0,152.8,2025-06-28 08:00:00,2025-06-28 17:00:00,9.0,1.5404450409471488,5.035653057071544,False,0.18465376354638757,
2025-06-28,2201,#29,46.0,7.666666666666667,27.0,189.4,2025-06-28 17:00:00,2025-06-28 23:00:00,6.0,2.159484249353373,5.249127122357265,False,0.16813945593722784,
2025-06-29,2215,#3,47.0,7.833333333333333,22.0,144.19,2025-06-29 00:00:00,2025-06-29 06:00:00,6.0,2.178532444324067,4.978043229495596,False,0.1487112145478311,
2025-06-29,2216,#4,46.0,5.111111111111111,39.0,174.12,2025-06-29 14:00:00,2025-06-29 23:00:00,9.0,1.810108607896252,5.165471453214607,False,0.1978492481778038,
2025-06-29,2212,#15,15.0,2.142857142857143,21.0,146.96,2025-06-29 08:00:00,2025-06-29 15:00:00,7.0,1.1451323043030026,4.996941966964253,False,0.0731014540552346,
2025-06-29,2213,#25,10.0,5.0,34.0,136.49,2025-06-29 12:00:00,2025-06-29 14:00:00,2.0,1.791759469228055,4.923551187189142,False,0.19162485695681786,
2025-06-30,2227,#3,17.0,4.25,31.0,149.98,2025-06-30 03:00:00,2025-06-30 07:00:00,4.0,1.6582280766035324,5.017147377711479,False,0.2041600182436053,
2025-06-30,2228,#9,10.0,2.0,22.0,98.91,2025-06-30 16:00:00,2025-06-30 21:00:00,5.0,1.0986122886681096,4.604269780744927,False,0.01870456972094625,
2025-06-30,2224,#20,33.0,4.714285714285714,51.0,256.35,2025-06-30 15:00:00,2025-06-30 22:00:00,7.0,1.742969305058623,5.550437026098764,False,0.006752781441879296,
2025-06-30,2225,#21,37.0,5.285714285714286,32.0,167.22,2025-06-30 08:00:00,2025-06-30 15:00:00,7.0,1.838279484862948,5.125272646534292,False,0.21404169452057842,
2025-06-30,2226,#23,15.0,7.5,19.0,121.49,2025-06-30 22:00:00,2025-07-01 00:00:00,2.0,2.1400661634962708,4.808029393999594,False,0.08945148692186877,
2025-07-01,2235,#1,16.0,5.333333333333333,25.0,96.27,2025-07-01 15:00:00,2025-07-01 18:00:00,3.0,1.8458266904983307,4.577490616881349,False,0.09255374700410501,
2025-07-01,2238,#7,25.0,6.25,22.0,143.1,2025-07-01 00:00:00,2025-07-01 04:00:00,4.0,1.9810014688665836,4.970507503005476,False,0.17194771885966198,
2025-07-01,2239,#9,36.0,4.5,32.0,178.17,2025-07-01 15:00:00,2025-07-01 23:00:00,8.0,1.7047480922384253,5.188335075811807,False,0.20145859589411252,
2025-07-01,2236,#21,30.0,4.285714285714286,29.0,152.09,2025-07-01 08:00:00,2025-07-01 15:00:00,7.0,1.6650077635889111,5.03102598374399,False,0.20304233428661178,
2025-07-02,2249,#7,12.0,3.0,20.0,166.83,2025-07-02 04:00:00,2025-07-02 08:00:00,4.0,1.3862943611198906,5.122951562320088,False,0.09307435334930858,
2025-07-02,2246,#14,31.0,4.428571428571429,33.0,188.39,2025-07-02 08:00:00,2025-07-02 15:00:00,7.0,1.6916760106710726,5.243808381047644,False,0.18847375175630882,
2025-07-02,2247,#20,51.0,6.375,39.0,154.14,2025-07-02 15:00:00,2025-07-02 23:00:00,8.0,1.9980959022258835,5.044327935062725,False,0.18538715281033585,
2025-07-02,2248,#23,29.0,7.25,25.0,160.7,2025-07-02 00:00:00,2025-07-02 04:00:00,4.0,2.110213200346589,5.085742766583061,False,0.19008438892872048,
2025-07-03,2259,#4,45.0,5.0,36.0,132.76,2025-07-03 14:00:00,2025-07-03 23:00:00,9.0,1.791759469228055,4.896047149336392,False,0.17085665646735954,
2025-07-03,2257,#14,32.0,4.571428571428571,32.0,137.46,2025-07-03 08:00:00,2025-07-03 15:00:00,7.0,1.717651497074333,4.93058147524988,False,0.20068036609302153,
2025-07-03,2258,#23,23.0,4.6,26.0,146.07,2025-07-03 00:00:00,2025-07-03 05:00:00,5.0,1.7227665977411035,4.990908663912222,False,0.2045119946443597,
2025-07-04,2270,#6,12.0,1.5,26.0,113.22,2025-07-04 07:00:00,2025-07-04 15:00:00,8.0,0.9162907318741552,4.738126413236717,False,0.021182328263640415,
2025-07-04,2271,#9,12.0,4.0,24.0,137.4,2025-07-04 03:00:00,2025-07-04 06:00:00,3.0,1.6094379124341005,4.93014804318357,False,0.18650864017774754,
2025-07-04,2268,#23,36.0,9.0,26.0,162.3,2025-07-04 00:00:00,2025-07-04 04:00:00,4.0,2.302585092994046,5.095588999976419,False,0.1611105694651469,
2025-07-04,2269,#29,44.0,6.285714285714286,31.0,167.04,2025-07-04 15:00:00,2025-07-04 22:00:00,7.0,1.9859154836690125,5.124202046301181,False,0.21133101209187033,
2025-07-05,2283,#7,24.0,6.0,21.0,186.2,2025-07-05 00:00:00,2025-07-05 04:00:00,4.0,1.9459101490553128,5.232177564043492,False,0.1421724126751509,
2025-07-05,2279,#15,27.0,5.4,33.0,170.0,2025-07-05 10:00:00,2025-07-05 15:00:00,5.0,1.8562979903656265,5.14166355650266,False,0.21371152716278063,
2025-07-05,2281,#23,32.0,8.0,30.0,156.06,2025-07-05 03:00:00,2025-07-05 07:00:00,4.0,2.19722457733622,5.056627897946728,False,0.19016715635019682,
2025-07-05,2282,#29,41.0,5.857142857142857,46.0,213.56,2025-07-05 15:00:00,2025-07-05 22:00:00,7.0,1.9252908618525777,5.368589419533368,False,0.11612547641963344,
2025-07-06,2294,#3,14.0,3.5,32.0,139.41,2025-07-06 00:00:00,2025-07-06 04:00:00,4.0,1.5040773967762742,4.944566714126551,False,0.17969092187812014,
2025-07-06,2295,#7,16.0,4.0,18.0,131.07,2025-07-06 03:00:00,2025-07-06 07:00:00,4.0,1.6094379124341005,4.883332085055713,False,0.10110772088748232,
2025-07-06,2291,#15,25.0,3.571428571428572,32.0,182.17,2025-07-06 08:00:00,2025-07-06 15:00:00,7.0,1.5198257537444133,5.210414683372125,False,0.17774691402044202,
2025-07-06,2293,#29,52.0,7.428571428571429,31.0,169.03,2025-07-06 15:00:00,2025-07-06 22:00:00,7.0,2.1316272948504063,5.135974892069394,False,0.19624568601436831,
2025-07-07,2305,#3,39.0,4.875,31.0,187.13,2025-07-07 00:00:00,2025-07-07 08:00:00,8.0,1.770706060030223,5.237133213223039,False,0.19608716992672232,
2025-07-07,2302,#21,21.0,3.5,31.0,127.73,2025-07-07 08:00:00,2025-07-07 14:00:00,6.0,1.5040773967762742,4.857717187671543,False,0.1675555715119622,
2025-07-07,2303,#22,15.0,1.6666666666666667,23.0,68.91,2025-07-07 14:00:00,2025-07-07 23:00:00,9.0,0.9808292530117262,4.247208700523894,True,-0.07243985086668658,log_agc
2025-07-07,2304,#25,52.0,5.777777777777778,36.0,159.02,2025-07-07 14:00:00,2025-07-07 23:00:00,9.0,1.913649286837092,5.075298807421978,False,0.2047699973943764,
2025-07-08,2312,#21,34.0,4.857142857142857,31.0,138.21,2025-07-08 08:00:00,2025-07-08 15:00:00,7.0,1.7676619176489945,4.935983584400476,False,0.2066547100572469,
2025-07-08,2313,#23,28.0,7.0,20.0,125.57,2025-07-08 00:00:00,2025-07-08 04:00:00,4.0,2.079441541679836,4.840795514804357,False,0.12494126417250695,
2025-07-08,2314,#26,44.0,6.285714285714286,32.0,142.23,2025-07-08 15:00:00,2025-07-08 22:00:00,7.0,1.9859154836690125,4.964451729791774,False,0.20563872485865614,
2025-07-09,2324,#14,41.0,5.857142857142857,45.0,204.15,2025-07-09 16:00:00,2025-07-09 23:00:00,7.0,1.9252908618525777,5.323741418888195,False,0.1386758533952263,
2025-07-09,2325,#21,30.0,3.75,45.0,189.5,2025-07-09 08:00:00,2025-07-09 16:00:00,8.0,1.55814461804655,5.249652194566756,False,0.13282048787513218,
2025-07-09,2326,#23,38.0,5.428571428571429,41.0,194.27,2025-07-09 00:00:00,2025-07-09 07:00:00,7.0,1.8607523407150064,5.274383216252406,False,0.17785180117513555,
2025-07-10,2339,#3,18.0,4.5,20.0,144.58,2025-07-10 00:00:00,2025-07-10 04:00:00,4.0,1.7047480922384253,4.980725763690112,False,0.14789755845698543,
2025-07-10,2335,#20,42.0,6.0,29.0,171.66,2025-07-10 15:00:00,2025-07-10 22:00:00,7.0,1.9459101490553128,5.151324342807377,False,0.2090527194835577,
2025-07-10,2336,#21,29.000000000000004,4.142857142857143,45.0,184.02,2025-07-10 08:00:00,2025-07-10 15:00:00,7.0,1.637608789400797,5.2204639273431725,False,0.14165808590641504,
2025-07-10,2337,#23,13.0,4.333333333333333,53.0,248.0,2025-07-10 03:00:00,2025-07-10 06:00:00,3.0,1.6739764335716716,5.517452896464707,False,0.0025138099501280653,
2025-07-11,2351,#3,31.0,4.428571428571429,24.0,140.36,2025-07-11 00:00:00,2025-07-11 07:00:00,7.0,1.6916760106710726,4.951309828011441,False,0.19238267606071546,
2025-07-11,2348,#20,67.0,8.375,34.0,178.23,2025-07-11 15:00:00,2025-07-11 23:00:00,8.0,2.2380465718564744,5.188669897243506,False,0.1724852254850725,
2025-07-11,2349,#21,33.0,5.5,32.0,187.85,2025-07-11 09:00:00,2025-07-11 15:00:00,6.0,1.8718021769015916,5.240953049158466,False,0.2016779930873075,
2025-07-12,2363,#2,12.0,6.0,38.0,251.16,2025-07-12 22:00:00,2025-07-13 00:00:00,2.0,1.9459101490553128,5.5300638066695145,False,0.11237562161634607,
2025-07-12,2364,#3,25.0,6.25,27.0,139.44,2025-07-12 03:00:00,2025-07-12 07:00:00,4.0,1.9810014688665836,4.944780351300231,False,0.20247241271604882,
2025-07-12,2359,#14,27.0,4.5,33.0,193.27,2025-07-12 09:00:00,2025-07-12 15:00:00,6.0,1.7047480922384253,5.269248944050689,False,0.18450759900847175,
2025-07-12,2360,#15,30.0,4.285714285714286,53.0,256.9,2025-07-12 15:00:00,2025-07-12 22:00:00,7.0,1.6650077635889111,5.552571912887299,True,-0.011867042622381141,"SOS_sec, log_agc"
2025-07-12,2361,#23,17.0,4.25,30.0,193.52,2025-07-12 00:00:00,2025-07-12 04:00:00,4.0,1.6582280766035324,5.270534985535585,False,0.18129162317881192,
2025-07-13,2370,#17,34.0,4.857142857142857,39.0,181.84,2025-07-13 08:00:00,2025-07-13 15:00:00,7.0,1.7676619176489945,5.208611453463544,False,0.19103483411128624,
2025-07-13,2371,#20,36.0,5.142857142857143,34.0,176.39,2025-07-13 15:00:00,2025-07-13 22:00:00,7.0,1.8152899666382487,5.178350698500848,False,0.21034009837648104,
2025-07-13,2373,#23,36.0,5.142857142857143,35.0,148.23,2025-07-13 00:00:00,2025-07-13 07:00:00,7.0,1.8152899666382487,5.0054887399433765,False,0.20612114924439778,
2025-07-13,2372,#22,15.0,2.142857142857143,32.0,131.28,2025-07-13 07:00:00,2025-07-13 14:00:00,7.0,1.1451323043030026,4.884920888113592,False,0.09157528338768295,
2025-07-13,2374,#25,20.0,2.2222222222222223,37.0,186.34,2025-07-13 14:00:00,2025-07-13 23:00:00,9.0,1.1700712526502546,5.232925147780985,False,0.0919647038028154,
2025-07-14,2382,#20,43.0,5.375,29.0,160.71,2025-07-14 14:00:00,2025-07-14 22:00:00,8.0,1.8523840910444895,5.085804607589853,False,0.21323769548140042,
2025-07-14,2383,#21,21.0,3.5,30.0,142.76,2025-07-14 08:00:00,2025-07-14 14:00:00,6.0,1.5040773967762742,4.968145242475304,False,0.18361287138957588,
2025-07-14,2385,#23,15.0,5.0,33.0,130.58,2025-07-14 04:00:00,2025-07-14 07:00:00,3.0,1.791759469228055,4.879615031657852,False,0.18694598316875044,
2025-07-14,2384,#22,18.0,2.0,23.0,68.15,2025-07-14 14:00:00,2025-07-14 23:00:00,9.0,1.0986122886681096,4.236278058110767,True,-0.05711046323062674,log_agc
2025-07-14,2387,#29,14.0,3.5,25.0,144.01,2025-07-14 00:00:00,2025-07-14 04:00:00,4.0,1.5040773967762742,4.976802705559804,False,0.17654869648277516,
2025-07-15,2396,#1,46.0,6.571428571428571,34.0,172.34,2025-07-15 15:00:00,2025-07-15 22:00:00,7.0,2.0243817644968085,5.155254983706199,False,0.20799887353065183,
2025-07-15,2395,#17,22.0,5.5,28.0,190.25,2025-07-15 00:00:00,2025-07-15 04:00:00,4.0,1.8718021769015916,5.253581472706645,False,0.1946880636949746,
2025-07-15,2397,#21,33.0,8.25,45.0,224.52,2025-07-15 11:00:00,2025-07-15 15:00:00,4.0,2.224623551524334,5.418408846805857,False,0.07842745757272263,
2025-07-16,2406,#14,46.0,6.571428571428571,33.0,172.14,2025-07-16 16:00:00,2025-07-16 23:00:00,7.0,2.0243817644968085,5.154100515787627,False,0.20616938362363374,
2025-07-16,2407,#17,17.0,3.4,34.0,163.55,2025-07-16 03:00:00,2025-07-16 08:00:00,5.0,1.4816045409242156,5.103214475389349,False,0.18014950628207554,
2025-07-16,2408,#21,45.0,5.625,32.0,129.91,2025-07-16 08:00:00,2025-07-16 16:00:00,8.0,1.890850371872286,4.874510064192008,False,0.18985355810510512,
2025-07-16,2409,#23,19.0,9.5,20.0,103.63,2025-07-16 22:00:00,2025-07-17 00:00:00,2.0,2.3513752571634776,4.650430317392956,False,0.015541831192817934,
2025-07-17,2417,#21,19.0,2.7142857142857144,35.0,177.91,2025-07-17 08:00:00,2025-07-17 15:00:00,7.0,1.312186388966169,5.186882886101731,False,0.1417306811131342,
2025-07-17,2418,#23,27.0,3.375,25.0,131.24,2025-07-17 00:00:00,2025-07-17 08:00:00,8.0,1.4759065198095778,4.884618453512769,False,0.16762943968793237,
2025-07-17,2420,#26,50.0,5.555555555555555,40.0,190.7,2025-07-17 14:00:00,2025-07-17 23:00:00,9.0,1.8803128665695,5.255931650051599,False,0.1843993835977673,
2025-07-18,2430,#20,54.0,6.75,29.0,122.13,2025-07-18 14:00:00,2025-07-18 22:00:00,8.0,2.0476928433652555,4.81324070780478,False,0.1656366720174297,
2025-07-18,2431,#21,28.0,4.0,36.0,179.08,2025-07-18 08:00:00,2025-07-18 15:00:00,7.0,1.6094379124341005,5.193401196598477,False,0.18884401367074455,
2025-07-18,2433,#23,18.0,6.0,44.0,193.66,2025-07-18 04:00:00,2025-07-18 07:00:00,3.0,1.9459101490553128,5.271254446998348,False,0.15462227344898094,
2025-07-18,2435,#29,13.0,3.25,26.0,169.45,2025-07-18 00:00:00,2025-07-18 04:00:00,4.0,1.4469189829363254,5.138441998583912,False,0.16186645965658525,
2025-07-19,2443,#14,21.0,3.5,32.0,144.42,2025-07-19 08:00:00,2025-07-19 14:00:00,6.0,1.5040773967762742,4.979626107221911,False,0.18327962871965164,
2025-07-19,2444,#20,85.0,9.444444444444445,37.0,185.31,2025-07-19 14:00:00,2025-07-19 23:00:00,9.0,2.3460702049337847,5.227411953032263,False,0.12201627475733762,
2025-07-19,2446,#29,39.0,5.571428571428571,24.0,180.88,2025-07-19 00:00:00,2025-07-19 07:00:00,7.0,1.8827312474337816,5.20334712895681,False,0.18220936617971317,
2025-07-20,2458,#3,22.0,11.0,22.0,107.99,2025-07-20 22:00:00,2025-07-21 00:00:00,2.0,2.4849066497880004,4.69125613490122,True,-0.0018248731362280335,"log_transakce_za_hod, log_agc"
2025-07-20,2454,#14,15.0,3.75,60.0,272.46,2025-07-20 10:00:00,2025-07-20 14:00:00,4.0,1.55814461804655,5.611155358880936,True,-0.07317020503687632,SOS_sec
2025-07-20,2455,#20,44.0,5.5,50.0,203.4,2025-07-20 14:00:00,2025-07-20 22:00:00,8.0,1.8718021769015916,5.320078858329549,False,0.08535939600025555,
2025-07-20,2457,#29,11.0,3.6666666666666665,15.0,89.19,2025-07-20 03:00:00,2025-07-20 06:00:00,3.0,1.5404450409471488,4.501918556177617,True,-0.02606943474991319,"log_agc, SOS_sec"
2025-07-21,2470,#3,23.0,5.75,34.0,206.64,2025-07-21 03:00:00,2025-07-21 07:00:00,4.0,1.9095425048844383,5.3358058109590285,False,0.18035364127073528,
2025-07-21,2465,#15,46.0,5.111111111111111,36.0,177.22,2025-07-21 13:00:00,2025-07-21 22:00:00,9.0,1.810108607896252,5.183018742184574,False,0.20448556865846007,
2025-07-21,2467,#21,21.0,3.5,37.0,173.25,2025-07-21 08:00:00,2025-07-21 14:00:00,6.0,1.5040773967762742,5.160491049640633,False,0.17829053401927403,
2025-07-21,2468,#23,18.0,4.5,22.0,136.9,2025-07-21 00:00:00,2025-07-21 04:00:00,4.0,1.7047480922384253,4.926528784799256,False,0.1691777356465876,
2025-07-22,2477,#17,47.0,5.222222222222222,39.0,203.24,2025-07-22 14:00:00,2025-07-22 23:00:00,9.0,1.8281271133989296,5.319295772933229,False,0.1810941454655492,
2025-07-22,2478,#21,32.0,5.333333333333333,33.0,140.11,2025-07-22 08:00:00,2025-07-22 14:00:00,6.0,1.8458266904983307,4.949539728069669,False,0.20448641950086915,
2025-07-22,2480,#23,14.0,2.8,27.0,144.34,2025-07-22 00:00:00,2025-07-22 05:00:00,5.0,1.33500106673234,4.97907582518849,False,0.14997821034353354,
2025-07-23,2490,#2,11.0,3.6666666666666665,31.0,144.65,2025-07-23 00:00:00,2025-07-23 03:00:00,3.0,1.5404450409471488,4.981206483405444,False,0.18739371862290344,
2025-07-23,2487,#21,26.0,4.333333333333333,30.0,146.71,2025-07-23 08:00:00,2025-07-23 14:00:00,6.0,1.6739764335716716,4.995250892052509,False,0.20601084784098955,
2025-07-23,2488,#22,52.0,5.777777777777778,25.0,137.58,2025-07-23 13:00:00,2025-07-23 22:00:00,9.0,1.913649286837092,4.931447776199235,False,0.20412446371135073,
2025-07-24,2500,#1,42.0,6.0,40.0,189.65,2025-07-24 08:00:00,2025-07-24 15:00:00,7.0,1.9459101490553128,5.250439286303573,False,0.1845172545835373,
2025-07-24,2502,#3,17.0,5.666666666666667,38.0,129.76,2025-07-24 04:00:00,2025-07-24 07:00:00,3.0,1.8971199848858813,4.87336358185601,False,0.15051816284196884,
2025-07-24,2499,#15,44.0,6.285714285714286,32.0,130.48,2025-07-24 15:00:00,2025-07-24 22:00:00,7.0,1.9859154836690125,4.8788547487960185,False,0.18744754456895668,
2025-07-24,2501,#23,17.0,4.25,36.0,162.14,2025-07-24 00:00:00,2025-07-24 04:00:00,4.0,1.6582280766035324,5.094608727872434,False,0.19287752044708584,
2025-07-25,2511,#1,49.0,6.125,35.0,184.3,2025-07-25 14:00:00,2025-07-25 22:00:00,8.0,1.9636097261547143,5.221976133291314,False,0.20067583376016201,
2025-07-25,2514,#3,25.0,12.5,30.0,163.9,2025-07-25 22:00:00,2025-07-26 00:00:00,2.0,2.602689685444384,5.105339229565553,False,0.062072109461385305,
2025-07-25,2509,#14,23.0,3.8333333333333335,35.0,162.98,2025-07-25 08:00:00,2025-07-25 14:00:00,6.0,1.575536360758419,5.099744469168032,False,0.1924598680857768,
2025-07-25,2512,#23,19.0,6.333333333333333,45.0,242.36,2025-07-25 04:00:00,2025-07-25 07:00:00,3.0,1.992430164690206,5.494541828510982,False,0.08535942430297161,
2025-07-26,2522,#1,62.0,8.857142857142858,33.0,158.32,2025-07-26 15:00:00,2025-07-26 22:00:00,7.0,2.2881963555419462,5.070914758313443,False,0.1701756487238859,
2025-07-26,2524,#3,47.0,5.875,25.0,129.43,2025-07-26 00:00:00,2025-07-26 08:00:00,8.0,1.927891643552635,4.870836684382192,False,0.19367574620744477,
2025-07-26,2521,#14,26.0,3.7142857142857135,30.0,114.48,2025-07-26 08:00:00,2025-07-26 15:00:00,7.0,1.550597412411167,4.749097354794735,False,0.13924967863959964,
2025-07-27,2534,#3,47.0,5.875,38.0,143.56,2025-07-27 00:00:00,2025-07-27 08:00:00,8.0,1.927891643552635,4.973694646283973,False,0.180876936067755,
2025-07-27,2535,#4,44.0,5.5,36.0,157.47,2025-07-27 14:00:00,2025-07-27 22:00:00,8.0,1.8718021769015916,5.065565300954717,False,0.2050656728640814,
2025-07-27,2532,#20,25.0,4.166666666666667,50.0,213.26,2025-07-27 09:00:00,2025-07-27 15:00:00,6.0,1.642227735257091,5.367190230834412,False,0.06584294758555909,
2025-07-28,2546,#3,13.0,4.333333333333333,28.0,125.67,2025-07-28 04:00:00,2025-07-28 07:00:00,3.0,1.6739764335716716,4.841585279495541,False,0.18057622100421183,
2025-07-28,2547,#4,42.0,6.0,30.0,156.74,2025-07-28 15:00:00,2025-07-28 22:00:00,7.0,1.9459101490553128,5.060948107969845,False,0.21363109970667382,
2025-07-28,2544,#17,35.0,4.375,39.0,173.67,2025-07-28 08:00:00,2025-07-28 16:00:00,8.0,1.6817585740137266,5.162898479440301,False,0.187939284618108,
2025-07-28,2545,#23,24.0,6.0,25.0,160.7,2025-07-28 00:00:00,2025-07-28 04:00:00,4.0,1.9459101490553128,5.085742766583061,False,0.20163392012456394,
2025-07-29,2556,#1,46.0,5.75,31.0,134.14,2025-07-29 08:00:00,2025-07-29 16:00:00,8.0,1.9095425048844383,4.906311278124028,False,0.1995707195474038,
2025-07-29,2555,#17,47.0,7.833333333333333,41.0,219.5,2025-07-29 16:00:00,2025-07-29 22:00:00,6.0,2.178532444324067,5.395897694886901,False,0.11959024683575936,
2025-07-29,2558,#29,13.0,3.25,29.0,127.46,2025-07-29 00:00:00,2025-07-29 04:00:00,4.0,1.4469189829363254,4.855617571829646,False,0.1626341334723867,
2025-07-30,2566,#1,49.0,6.125,40.0,186.86,2025-07-30 15:00:00,2025-07-30 23:00:00,8.0,1.9636097261547143,5.2356970045663696,False,0.18460939500060375,
2025-07-30,2569,#3,23.0,5.75,22.0,131.4,2025-07-30 00:00:00,2025-07-30 04:00:00,4.0,1.9095425048844383,4.885827643502908,False,0.16837916909241868,
2025-07-30,2570,#4,17.0,2.833333333333333,37.0,147.25,2025-07-30 09:00:00,2025-07-30 15:00:00,6.0,1.3437347467010947,4.998900037877835,False,0.1319175914785693,
2025-07-30,2572,#9,14.0,2.8,23.0,106.88,2025-07-30 10:00:00,2025-07-30 15:00:00,5.0,1.33500106673234,4.681019498271529,False,0.08375074014501427,
2025-07-31,2581,#1,43.0,4.777777777777778,34.0,137.96,2025-07-31 14:00:00,2025-07-31 23:00:00,9.0,1.754019141245208,4.93418612193285,False,0.19239995817422123,
2025-07-31,2580,#17,30.0,4.285714285714286,33.0,144.8,2025-07-31 08:00:00,2025-07-31 15:00:00,7.0,1.6650077635889111,4.982235819574558,False,0.1942705198898277,
2025-07-31,2582,#23,22.0,5.5,27.0,141.1,2025-07-31 00:00:00,2025-07-31 04:00:00,4.0,1.8718021769015916,4.956531035103055,False,0.20775539961368128,
2025-08-01,2594,#7,41.0,10.25,27.0,133.47,2025-08-01 00:00:00,2025-08-01 04:00:00,4.0,2.4203681286504293,4.901341125835779,False,0.10753752062771754,
2025-08-01,2590,#10,30.0,4.285714285714286,37.0,146.16,2025-08-01 15:00:00,2025-08-01 22:00:00,7.0,1.6650077635889111,4.991520430236574,False,0.18027558966291324,
2025-08-01,2591,#17,41.0,6.833333333333333,42.0,164.06,2025-08-01 09:00:00,2025-08-01 15:00:00,6.0,2.0583881324820035,5.106309044164538,False,0.16571493300854362,
2025-08-01,2592,#23,14.0,3.5,55.0,228.01,2025-08-01 04:00:00,2025-08-01 08:00:00,4.0,1.5040773967762742,5.433765670723085,True,-0.004497394867789106,"SOS_sec, log_agc"
2025-08-01,2593,#25,17.0,2.4285714285714284,42.0,194.52,2025-08-01 15:00:00,2025-08-01 22:00:00,7.0,1.2321436812926323,5.275662675983231,False,0.06532329701380513,
2025-08-02,2605,#4,26.0,3.7142857142857135,39.0,137.12,2025-08-02 09:00:00,2025-08-02 16:00:00,7.0,1.550597412411167,4.928122872521792,False,0.14337309468101173,
2025-08-02,2606,#7,13.0,3.25,17.0,101.92,2025-08-02 03:00:00,2025-08-02 07:00:00,4.0,1.4469189829363254,4.633951987413544,False,0.029251989954128588,
2025-08-02,2602,#10,37.0,5.285714285714286,30.0,140.76,2025-08-02 15:00:00,2025-08-02 22:00:00,7.0,1.838279484862948,4.954135486856771,False,0.20942369090135282,
2025-08-02,2607,#9,16.0,4.0,34.0,169.67,2025-08-02 15:00:00,2025-08-02 19:00:00,4.0,1.6094379124341005,5.139731867430665,False,0.20151718412417052,
2025-08-02,2604,#23,24.0,6.0,32.0,133.41,2025-08-02 00:00:00,2025-08-02 04:00:00,4.0,1.9459101490553128,4.900894830083057,False,0.193964844167132,
2025-08-03,2617,#4,21.0,2.625,38.0,138.64,2025-08-03 08:00:00,2025-08-03 16:00:00,8.0,1.2878542883066382,4.939067682236836,False,0.10533478701167903,
2025-08-03,2614,#10,48.0,8.0,46.0,136.85,2025-08-03 16:00:00,2025-08-03 22:00:00,6.0,2.19722457733622,4.926166137469806,False,0.07132826384265278,
2025-08-03,2616,#23,45.0,5.625,33.0,162.62,2025-08-03 00:00:00,2025-08-03 08:00:00,8.0,1.890850371872286,5.097546666085552,False,0.21140877877248082,
2025-08-04,2625,#10,14.0,7.0,39.0,159.92,2025-08-04 22:00:00,2025-08-05 00:00:00,2.0,2.079441541679836,5.080907347081587,False,0.18246281363413175,
2025-08-04,2627,#15,35.0,4.375,22.0,130.42,2025-08-04 14:00:00,2025-08-04 22:00:00,8.0,1.6817585740137266,4.878398301469722,False,0.16343605442230225,
2025-08-04,2629,#20,22.0,3.6666666666666665,41.0,194.19,2025-08-04 08:00:00,2025-08-04 14:00:00,6.0,1.5404450409471488,5.27397344315852,False,0.14906939165269206,
2025-08-04,2630,#23,21.0,5.25,46.0,205.32,2025-08-04 03:00:00,2025-08-04 07:00:00,4.0,1.8325814637483104,5.32942836157309,False,0.13114585113124533,
2025-08-05,2639,#14,21.0,3.5,35.0,180.47,2025-08-05 16:00:00,2025-08-05 22:00:00,6.0,1.5040773967762742,5.201090350786933,False,0.1804864946652014,
2025-08-05,2640,#20,16.0,4.0,41.0,167.95,2025-08-05 00:00:00,2025-08-05 04:00:00,4.0,1.6094379124341005,5.129602813160298,False,0.17574205880123822,
2025-08-05,2642,#26,45.0,5.0,35.0,156.88,2025-08-05 08:00:00,2025-08-05 17:00:00,9.0,1.791759469228055,5.061835250794647,False,0.2063407568000567,
2025-08-06,2651,#14,42.0,6.0,44.0,193.52,2025-08-06 15:00:00,2025-08-06 22:00:00,7.0,1.9459101490553128,5.270534985535585,False,0.15487378768754273,
2025-08-06,2652,#15,30.0,4.285714285714286,42.0,377.41,2025-08-06 08:00:00,2025-08-06 15:00:00,7.0,1.6650077635889111,5.9359782638898455,True,-0.007800277909472242,log_agc
2025-08-06,2654,#20,21.0,3.5,35.0,162.78,2025-08-06 00:00:00,2025-08-06 06:00:00,6.0,1.5040773967762742,5.098524063842042,False,0.18455832681915024,
2025-08-07,2667,#4,33.0,4.714285714285714,37.0,115.67,2025-08-07 09:00:00,2025-08-07 16:00:00,7.0,1.742969305058623,4.759349436835766,False,0.11332541734924473,
2025-08-07,2662,#10,18.0,6.0,37.0,159.91,2025-08-07 00:00:00,2025-08-07 03:00:00,3.0,1.9459101490553128,5.080845202471059,False,0.19964464978237195,
